Source,recipe_name,Target,ingredient_en,Type,book,chapter,section,ingredient_type
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,mulsum,honied wine,Undirected,4,2,17,Alcoholic Beverages
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,oleum,oil,Undirected,4,2,17,Plants
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,vinum,wine,Undirected,4,2,17,Alcoholic Beverages
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,caseus,cheese,Undirected,4,2,17,Dairy
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,ovum,eggs,Undirected,4,2,17,Dairy
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,pullus,chicken,Undirected,4,2,17,Meat
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,piscis,fish,Undirected,4,2,17,Fish
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,ligusticum,lovage,Undirected,4,2,17,Herbs
B04C002S17,patellam_tyrotaricham_ex_quocumque_salso,cerebrum,brain,Undirected,4,2,17,Meat
B04C002S18,patellam_siccam,piper,pepper,Undirected,4,2,18,Spices
B04C002S18,patellam_siccam,cuminum,cumin,Undirected,4,2,18,Spices
B04C002S18,patellam_siccam,coriandrum,coriander,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,origanum,oregano,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,ruta,rue,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,satureia,savory,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,petroselinum,parsley,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,cepa,onion,Undirected,4,2,18,Vegetables
B04C002S18,patellam_siccam,liquamen,liquamen,Undirected,4,2,18,Additive
B04C002S18,patellam_siccam,oleum,oil,Undirected,4,2,18,Plants
B04C002S18,patellam_siccam,vinum,wine,Undirected,4,2,18,Alcoholic Beverages
B04C002S18,patellam_siccam,ligusticum,lovage,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,isicium,isicium,Undirected,4,2,18,Meat
B04C002S18,patellam_siccam,menta,mint,Undirected,4,2,18,Herbs
B04C002S18,patellam_siccam,ovum,eggs,Undirected,4,2,18,Dairy
B04C002S19,patellam_ex_holisatro,piper,pepper,Undirected,4,2,19,Spices
B04C002S19,patellam_ex_holisatro,coriandrum,coriander,Undirected,4,2,19,Herbs
B04C002S19,patellam_ex_holisatro,thymum,thyme,Undirected,4,2,19,Herbs
B04C002S19,patellam_ex_holisatro,satureia,savory,Undirected,4,2,19,Herbs
B04C002S19,patellam_ex_holisatro,cepa,onion,Undirected,4,2,19,Vegetables
B04C002S19,patellam_ex_holisatro,liquamen,liquamen,Undirected,4,2,19,Additive
B04C002S19,patellam_ex_holisatro,acetum,vinegar,Undirected,4,2,19,Additive
B04C002S19,patellam_ex_holisatro,oleum,oil,Undirected,4,2,19,Plants
B04C002S19,patellam_ex_holisatro,vinum,wine,Undirected,4,2,19,Alcoholic Beverages
B04C002S19,patellam_ex_holisatro,amulum,roux,Undirected,4,2,19,Cereals
B04C002S19,patellam_ex_holisatro,ligusticum,lovage,Undirected,4,2,19,Herbs
B04C002S19,patellam_ex_holisatro,nitrum,soda,Undirected,4,2,19,Additive
B04C002S20,patina_de_apua_fricta,piper,pepper,Undirected,4,2,20,Spices
B04C002S20,patina_de_apua_fricta,liquamen,liquamen,Undirected,4,2,20,Additive
B04C002S20,patina_de_apua_fricta,oenogarum,oenogarum,Undirected,4,2,20,Additive
B04C002S20,patina_de_apua_fricta,oleum,oil,Undirected,4,2,20,Plants
B04C002S20,patina_de_apua_fricta,vinum,wine,Undirected,4,2,20,Alcoholic Beverages
B04C002S20,patina_de_apua_fricta,ovum,eggs,Undirected,4,2,20,Dairy
B04C002S21,patina_ex_lagitis_et_cerebellis,piper,pepper,Undirected,4,2,21,Spices
B04C002S21,patina_ex_lagitis_et_cerebellis,ruta,rue,Undirected,4,2,21,Herbs
B04C002S21,patina_ex_lagitis_et_cerebellis,passum,raisin wine,Undirected,4,2,21,Alcoholic Beverages
B04C002S21,patina_ex_lagitis_et_cerebellis,ovum,eggs,Undirected,4,2,21,Dairy
B04C002S21,patina_ex_lagitis_et_cerebellis,amulum,roux,Undirected,4,2,21,Cereals
B04C002S21,patina_ex_lagitis_et_cerebellis,pullus,chicken,Undirected,4,2,21,Meat
B04C002S21,patina_ex_lagitis_et_cerebellis,piscis,fish,Undirected,4,2,21,Fish
B04C002S21,patina_ex_lagitis_et_cerebellis,ligusticum,lovage,Undirected,4,2,21,Herbs
B04C002S21,patina_ex_lagitis_et_cerebellis,cerebrum,brain,Undirected,4,2,21,Meat
B04C002S21,patina_ex_lagitis_et_cerebellis,gigeria,gizzard,Undirected,4,2,21,Meat
B04C002S22,patina_mullorum_loco_salsi,piper,pepper,Undirected,4,2,22,Spices
B04C002S22,patina_mullorum_loco_salsi,passum,raisin wine,Undirected,4,2,22,Alcoholic Beverages
B04C002S22,patina_mullorum_loco_salsi,mulsum,honied wine,Undirected,4,2,22,Alcoholic Beverages
B04C002S22,patina_mullorum_loco_salsi,oleum,oil,Undirected,4,2,22,Plants
B04C002S22,patina_mullorum_loco_salsi,mullus,red mullet,Undirected,4,2,22,Fish
B04C002S23,patina_piscium_loco_salsi,oleum,oil,Undirected,4,2,23,Plants
B04C002S23,patina_piscium_loco_salsi,piscis,fish,Undirected,4,2,23,Fish
B04C002S24,patina_piscium,cepa,onion,Undirected,4,2,24,Vegetables
B04C002S24,patina_piscium,liquamen,liquamen,Undirected,4,2,24,Additive
B04C002S24,patina_piscium,acetum,vinegar,Undirected,4,2,24,Additive
B04C002S24,patina_piscium,oleum,oil,Undirected,4,2,24,Plants
B04C002S24,patina_piscium,piscis,fish,Undirected,4,2,24,Fish
B04C002S25,patellam_lucretianum,cepa,onion,Undirected,4,2,25,Vegetables
B04C002S25,patellam_lucretianum,liquamen,liquamen,Undirected,4,2,25,Additive
B04C002S25,patellam_lucretianum,acetum,vinegar,Undirected,4,2,25,Additive
B04C002S25,patellam_lucretianum,mel,honey,Undirected,4,2,25,Additive
B04C002S25,patellam_lucretianum,oleum,oil,Undirected,4,2,25,Plants
B04C002S25,patellam_lucretianum,defritum,defritum,Undirected,4,2,25,Additive
B04C002S26,patinam_de_lagitis,piper,pepper,Undirected,4,2,26,Spices
B04C002S26,patinam_de_lagitis,liquamen,liquamen,Undirected,4,2,26,Additive
B04C002S26,patinam_de_lagitis,oenogarum,oenogarum,Undirected,4,2,26,Additive
B04C002S26,patinam_de_lagitis,oleum,oil,Undirected,4,2,26,Plants
B04C002S26,patinam_de_lagitis,vinum,wine,Undirected,4,2,26,Alcoholic Beverages
B04C002S26,patinam_de_lagitis,ovum,eggs,Undirected,4,2,26,Dairy
B04C002S27,patina_zomoteganon,piper,pepper,Undirected,4,2,27,Spices
B04C002S27,patina_zomoteganon,coriandrum,coriander,Undirected,4,2,27,Herbs
B04C002S27,patina_zomoteganon,origanum,oregano,Undirected,4,2,27,Herbs
B04C002S27,patina_zomoteganon,porrum,leeks,Undirected,4,2,27,Vegetables
B04C002S27,patina_zomoteganon,liquamen,liquamen,Undirected,4,2,27,Additive
B04C002S27,patina_zomoteganon,oleum,oil,Undirected,4,2,27,Plants
B04C002S27,patina_zomoteganon,vinum,wine,Undirected,4,2,27,Alcoholic Beverages
B04C002S27,patina_zomoteganon,ovum,eggs,Undirected,4,2,27,Dairy
B04C002S27,patina_zomoteganon,piscis,fish,Undirected,4,2,27,Fish
B04C002S27,patina_zomoteganon,ligusticum,lovage,Undirected,4,2,27,Herbs
B04C002S28,patina_solearum,piper,pepper,Undirected,4,2,28,Spices
B04C002S28,patina_solearum,origanum,oregano,Undirected,4,2,28,Herbs
B04C002S28,patina_solearum,liquamen,liquamen,Undirected,4,2,28,Additive
B04C002S28,patina_solearum,oleum,oil,Undirected,4,2,28,Plants
B04C002S28,patina_solearum,vinum,wine,Undirected,4,2,28,Alcoholic Beverages
B04C002S28,patina_solearum,ovum,eggs,Undirected,4,2,28,Dairy
B04C002S28,patina_solearum,ligusticum,lovage,Undirected,4,2,28,Herbs
B04C002S28,patina_solearum,solea,sole,Undirected,4,2,28,Fish
B04C002S29,patina_de_piscibus,piper,pepper,Undirected,4,2,29,Spices
B04C002S29,patina_de_piscibus,conditum,spiced wine,Undirected,4,2,29,Alcoholic Beverages
B04C002S29,patina_de_piscibus,caroenum,caroenum,Undirected,4,2,29,Additive
B04C002S29,patina_de_piscibus,oleum,oil,Undirected,4,2,29,Plants
B04C002S29,patina_de_piscibus,piscis,fish,Undirected,4,2,29,Fish
B04C002S30,patina_de_pisciculis,piper,pepper,Undirected,4,2,30,Spices
B04C002S30,patina_de_pisciculis,origanum,oregano,Undirected,4,2,30,Herbs
B04C002S30,patina_de_pisciculis,cepa,onion,Undirected,4,2,30,Vegetables
B04C002S30,patina_de_pisciculis,liquamen,liquamen,Undirected,4,2,30,Additive
B04C002S30,patina_de_pisciculis,oleum,oil,Undirected,4,2,30,Plants
B04C002S30,patina_de_pisciculis,vinum,wine,Undirected,4,2,30,Alcoholic Beverages
B04C002S30,patina_de_pisciculis,amulum,roux,Undirected,4,2,30,Cereals
B04C002S30,patina_de_pisciculis,ligusticum,lovage,Undirected,4,2,30,Herbs
B04C002S30,patina_de_pisciculis,uvae_passae,raisins,Undirected,4,2,30,Fruit
B04C002S30,patina_de_pisciculis,piscis,fish,Undirected,4,2,30,Fish
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",piper,pepper,Undirected,4,2,31,Spices
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",liquamen,liquamen,Undirected,4,2,31,Additive
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",oenogarum,oenogarum,Undirected,4,2,31,Additive
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",oleum,oil,Undirected,4,2,31,Plants
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",vinum,wine,Undirected,4,2,31,Alcoholic Beverages
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",ovum,eggs,Undirected,4,2,31,Dairy
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",piscis,fish,Undirected,4,2,31,Fish
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",mugil,mullet,Undirected,4,2,31,Fish
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",aurata,bream,Undirected,4,2,31,Fish
B04C002S31,"patina_de_piscibus_dentice,_aurata_et_mu",ostrea,oysters,Undirected,4,2,31,Seafood
B04C002S32,patina_de_pisce_lupo,piper,pepper,Undirected,4,2,32,Spices
B04C002S32,patina_de_pisce_lupo,cuminum,cumin,Undirected,4,2,32,Spices
B04C002S32,patina_de_pisce_lupo,ruta,rue,Undirected,4,2,32,Herbs
B04C002S32,patina_de_pisce_lupo,petroselinum,parsley,Undirected,4,2,32,Herbs
B04C002S32,patina_de_pisce_lupo,cepa,onion,Undirected,4,2,32,Vegetables
B04C002S32,patina_de_pisce_lupo,liquamen,liquamen,Undirected,4,2,32,Additive
B04C002S32,patina_de_pisce_lupo,mel,honey,Undirected,4,2,32,Additive
B04C002S32,patina_de_pisce_lupo,passum,raisin wine,Undirected,4,2,32,Alcoholic Beverages
B04C002S32,patina_de_pisce_lupo,oleum,oil,Undirected,4,2,32,Plants
B04C002S32,patina_de_pisce_lupo,piscis,fish,Undirected,4,2,32,Fish
B04C002S33,patina_de_sorbis_calida_et_frigida,piper,pepper,Undirected,4,2,33,Spices
B04C002S33,patina_de_sorbis_calida_et_frigida,liquamen,liquamen,Undirected,4,2,33,Additive
B04C002S33,patina_de_sorbis_calida_et_frigida,ovum,eggs,Undirected,4,2,33,Dairy
B04C002S33,patina_de_sorbis_calida_et_frigida,cerebrum,brain,Undirected,4,2,33,Meat
B04C002S33,patina_de_sorbis_calida_et_frigida,sorba,service berries,Undirected,4,2,33,Fruit
B04C002S34,patina_de_persicis,oleum,oil,Undirected,4,2,34,Plants
B04C002S34,patina_de_persicis,persica,peach,Undirected,4,2,34,Fruit
B04C002S35,patina_de_piris,piper,pepper,Undirected,4,2,35,Spices
B04C002S35,patina_de_piris,cuminum,cumin,Undirected,4,2,35,Spices
B04C002S35,patina_de_piris,mel,honey,Undirected,4,2,35,Additive
B04C002S35,patina_de_piris,passum,raisin wine,Undirected,4,2,35,Alcoholic Beverages
B04C002S35,patina_de_piris,oleum,oil,Undirected,4,2,35,Plants
B04C002S35,patina_de_piris,pirum,pear,Undirected,4,2,35,Fruit
B04C002S35,patina_de_piris,ovum,eggs,Undirected,4,2,35,Dairy
B04C002S36,patina_urticarum_calida_et_frigida,piper,pepper,Undirected,4,2,36,Spices
B04C002S36,patina_urticarum_calida_et_frigida,liquamen,liquamen,Undirected,4,2,36,Additive
B04C002S36,patina_urticarum_calida_et_frigida,oleum,oil,Undirected,4,2,36,Plants
B04C002S36,patina_urticarum_calida_et_frigida,ovum,eggs,Undirected,4,2,36,Dairy
B04C002S36,patina_urticarum_calida_et_frigida,urtica,nettles,Undirected,4,2,36,Plants
B04C002S37,patina_de_cydoneis,porrum,leeks,Undirected,4,2,37,Vegetables
B04C002S37,patina_de_cydoneis,liquamen,liquamen,Undirected,4,2,37,Additive
B04C002S37,patina_de_cydoneis,mel,honey,Undirected,4,2,37,Additive
B04C002S37,patina_de_cydoneis,oleum,oil,Undirected,4,2,37,Plants
B04C002S37,patina_de_cydoneis,malum,apple,Undirected,4,2,37,Fruit
B04C002S37,patina_de_cydoneis,cotoneum,quince,Undirected,4,2,37,Fruit
B04C003S01,minutal_de_piscibus_uel_isichs,piper,pepper,Undirected,4,3,1,Spices
B04C003S01,minutal_de_piscibus_uel_isichs,coriandrum,coriander,Undirected,4,3,1,Herbs
B04C003S01,minutal_de_piscibus_uel_isichs,origanum,oregano,Undirected,4,3,1,Herbs
B04C003S01,minutal_de_piscibus_uel_isichs,porrum,leeks,Undirected,4,3,1,Vegetables
B04C003S01,minutal_de_piscibus_uel_isichs,liquamen,liquamen,Undirected,4,3,1,Additive
B04C003S01,minutal_de_piscibus_uel_isichs,oleum,oil,Undirected,4,3,1,Plants
B04C003S01,minutal_de_piscibus_uel_isichs,vinum,wine,Undirected,4,3,1,Alcoholic Beverages
B04C003S01,minutal_de_piscibus_uel_isichs,piscis,fish,Undirected,4,3,1,Fish
B04C003S01,minutal_de_piscibus_uel_isichs,ligusticum,lovage,Undirected,4,3,1,Herbs
B04C003S01,minutal_de_piscibus_uel_isichs,isicium,isicium,Undirected,4,3,1,Meat
B04C003S01,minutal_de_piscibus_uel_isichs,urtica_marina,sea anemones,Undirected,4,3,1,Seafood
B04C003S01,minutal_de_piscibus_uel_isichs,urtica,nettles,Undirected,4,3,1,Plants
B04C003S02,minutal_terentinum,piper,pepper,Undirected,4,3,2,Spices
B04C003S02,minutal_terentinum,origanum,oregano,Undirected,4,3,2,Herbs
B04C003S02,minutal_terentinum,porrum,leeks,Undirected,4,3,2,Vegetables
B04C003S02,minutal_terentinum,liquamen,liquamen,Undirected,4,3,2,Additive
B04C003S02,minutal_terentinum,passum,raisin wine,Undirected,4,3,2,Alcoholic Beverages
B04C003S02,minutal_terentinum,oleum,oil,Undirected,4,3,2,Plants
B04C003S02,minutal_terentinum,vinum,wine,Undirected,4,3,2,Alcoholic Beverages
B04C003S02,minutal_terentinum,ligusticum,lovage,Undirected,4,3,2,Herbs
B04C003S02,minutal_terentinum,isicium,isicium,Undirected,4,3,2,Meat
B04C003S03,minutal_apicianum,piper,pepper,Undirected,4,3,3,Spices
B04C003S03,minutal_apicianum,coriandrum,coriander,Undirected,4,3,3,Herbs
B04C003S03,minutal_apicianum,porrum,leeks,Undirected,4,3,3,Vegetables
B04C003S03,minutal_apicianum,liquamen,liquamen,Undirected,4,3,3,Additive
B04C003S03,minutal_apicianum,mel,honey,Undirected,4,3,3,Additive
B04C003S03,minutal_apicianum,oleum,oil,Undirected,4,3,3,Plants
B04C003S03,minutal_apicianum,vinum,wine,Undirected,4,3,3,Alcoholic Beverages
B04C003S03,minutal_apicianum,ligusticum,lovage,Undirected,4,3,3,Herbs
B04C003S03,minutal_apicianum,menta,mint,Undirected,4,3,3,Herbs
B04C003S03,minutal_apicianum,piscis,fish,Undirected,4,3,3,Fish
B04C003S03,minutal_apicianum,porcus,pork,Undirected,4,3,3,Meat
B04C003S03,minutal_apicianum,isicium,isicium,Undirected,4,3,3,Meat
B04C003S03,minutal_apicianum,capona,capon,Undirected,4,3,3,Meat
B04C003S04,minutal_matianum,piper,pepper,Undirected,4,3,4,Spices
B04C003S04,minutal_matianum,cuminum,cumin,Undirected,4,3,4,Spices
B04C003S04,minutal_matianum,coriandrum,coriander,Undirected,4,3,4,Herbs
B04C003S04,minutal_matianum,laser,laser,Undirected,4,3,4,Spices
B04C003S04,minutal_matianum,porrum,leeks,Undirected,4,3,4,Vegetables
B04C003S04,minutal_matianum,liquamen,liquamen,Undirected,4,3,4,Additive
B04C003S04,minutal_matianum,acetum,vinegar,Undirected,4,3,4,Additive
B04C003S04,minutal_matianum,mel,honey,Undirected,4,3,4,Additive
B04C003S04,minutal_matianum,oleum,oil,Undirected,4,3,4,Plants
B04C003S04,minutal_matianum,malum,apple,Undirected,4,3,4,Fruit
B04C003S04,minutal_matianum,menta,mint,Undirected,4,3,4,Herbs
B04C003S04,minutal_matianum,caroenum,caroenum,Undirected,4,3,4,Additive
B04C003S04,minutal_matianum,isicium,isicium,Undirected,4,3,4,Meat
B04C003S04,minutal_matianum,porcus,pork,Undirected,4,3,4,Meat
B04C003S04,minutal_matianum,defritum,defritum,Undirected,4,3,4,Additive
B04C003S05,minutal_dulce_ex_citris,piper,pepper,Undirected,4,3,5,Spices
B04C003S05,minutal_dulce_ex_citris,cuminum,cumin,Undirected,4,3,5,Spices
B04C003S05,minutal_dulce_ex_citris,coriandrum,coriander,Undirected,4,3,5,Herbs
B04C003S05,minutal_dulce_ex_citris,laser,laser,Undirected,4,3,5,Spices
B04C003S05,minutal_dulce_ex_citris,ruta,rue,Undirected,4,3,5,Herbs
B04C003S05,minutal_dulce_ex_citris,porrum,leeks,Undirected,4,3,5,Vegetables
B04C003S05,minutal_dulce_ex_citris,liquamen,liquamen,Undirected,4,3,5,Additive
B04C003S05,minutal_dulce_ex_citris,acetum,vinegar,Undirected,4,3,5,Additive
B04C003S05,minutal_dulce_ex_citris,oleum,oil,Undirected,4,3,5,Plants
B04C003S05,minutal_dulce_ex_citris,citrum,citron,Undirected,4,3,5,Fruit
B04C003S05,minutal_dulce_ex_citris,caroenum,caroenum,Undirected,4,3,5,Additive
B04C003S05,minutal_dulce_ex_citris,isicium,isicium,Undirected,4,3,5,Meat
B04C003S05,minutal_dulce_ex_citris,porcus,pork,Undirected,4,3,5,Meat
B04C003S05,minutal_dulce_ex_citris,defritum,defritum,Undirected,4,3,5,Additive
B04C003S06,minutal_ex_praecoquis,piper,pepper,Undirected,4,3,6,Spices
B04C003S06,minutal_ex_praecoquis,cuminum,cumin,Undirected,4,3,6,Spices
B04C003S06,minutal_ex_praecoquis,anethum,dill,Undirected,4,3,6,Herbs
B04C003S06,minutal_ex_praecoquis,cepa,onion,Undirected,4,3,6,Vegetables
B04C003S06,minutal_ex_praecoquis,liquamen,liquamen,Undirected,4,3,6,Additive
B04C003S06,minutal_ex_praecoquis,acetum,vinegar,Undirected,4,3,6,Additive
B04C003S06,minutal_ex_praecoquis,mel,honey,Undirected,4,3,6,Additive
B04C003S06,minutal_ex_praecoquis,passum,raisin wine,Undirected,4,3,6,Alcoholic Beverages
B04C003S06,minutal_ex_praecoquis,oleum,oil,Undirected,4,3,6,Plants
B04C003S06,minutal_ex_praecoquis,vinum,wine,Undirected,4,3,6,Alcoholic Beverages
B04C003S06,minutal_ex_praecoquis,menta,mint,Undirected,4,3,6,Herbs
B04C003S06,minutal_ex_praecoquis,porcus,pork,Undirected,4,3,6,Meat
B04C003S06,minutal_ex_praecoquis,praecoquis,apricots,Undirected,4,3,6,Fruit
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,piper,pepper,Undirected,4,3,7,Spices
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,coriandrum,coriander,Undirected,4,3,7,Herbs
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,origanum,oregano,Undirected,4,3,7,Herbs
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,porrum,leeks,Undirected,4,3,7,Vegetables
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,liquamen,liquamen,Undirected,4,3,7,Additive
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,passum,raisin wine,Undirected,4,3,7,Alcoholic Beverages
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,oleum,oil,Undirected,4,3,7,Plants
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,vinum,wine,Undirected,4,3,7,Alcoholic Beverages
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,lepus,hare,Undirected,4,3,7,Meat
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,ligusticum,lovage,Undirected,4,3,7,Herbs
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,iecur,liver,Undirected,4,3,7,Meat
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,pulmones,lungs,Undirected,4,3,7,Meat
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,isicium,isicium,Undirected,4,3,7,Meat
B04C003S07,minutal_ex_iecineribus_et_pulmonibus_lep,porcus,pork,Undirected,4,3,7,Meat
B04C003S08,minutal_ex_rosis,passum,raisin wine,Undirected,4,3,8,Alcoholic Beverages
B04C003S08,minutal_ex_rosis,piper,pepper,Undirected,4,3,8,Spices
B04C003S08,minutal_ex_rosis,cuminum,cumin,Undirected,4,3,8,Spices
B04C003S08,minutal_ex_rosis,menta,mint,Undirected,4,3,8,Herbs
B04C003S08,minutal_ex_rosis,anethum,dill,Undirected,4,3,8,Herbs
B04C003S08,minutal_ex_rosis,cepa,onion,Undirected,4,3,8,Vegetables
B04C003S08,minutal_ex_rosis,liquamen,liquamen,Undirected,4,3,8,Additive
B04C003S08,minutal_ex_rosis,mel,honey,Undirected,4,3,8,Additive
B04C003S08,minutal_ex_rosis,acetum,vinegar,Undirected,4,3,8,Additive
B04C003S08,minutal_ex_rosis,oleum,oil,Undirected,4,3,8,Plants
B04C003S08,minutal_ex_rosis,vinum,wine,Undirected,4,3,8,Alcoholic Beverages
B04C003S08,minutal_ex_rosis,porcus,pork,Undirected,4,3,8,Meat
B04C004S01,tisanam_uel_sucum,piper,pepper,Undirected,4,4,1,Spices
B04C004S01,tisanam_uel_sucum,cuminum,cumin,Undirected,4,4,1,Spices
B04C004S01,tisanam_uel_sucum,coriandrum,coriander,Undirected,4,4,1,Herbs
B04C004S01,tisanam_uel_sucum,anethum,dill,Undirected,4,4,1,Herbs
B04C004S01,tisanam_uel_sucum,silphium,silphium,Undirected,4,4,1,Spices
B04C004S01,tisanam_uel_sucum,satureia,savory,Undirected,4,4,1,Herbs
B04C004S01,tisanam_uel_sucum,cepa,onion,Undirected,4,4,1,Vegetables
B04C004S01,tisanam_uel_sucum,liquamen,liquamen,Undirected,4,4,1,Additive
B04C004S01,tisanam_uel_sucum,acetum,vinegar,Undirected,4,4,1,Additive
B04C004S01,tisanam_uel_sucum,sal,salt,Undirected,4,4,1,Additive
B04C004S01,tisanam_uel_sucum,mel,honey,Undirected,4,4,1,Additive
B04C004S01,tisanam_uel_sucum,oleum,oil,Undirected,4,4,1,Plants
B04C004S01,tisanam_uel_sucum,ligusticum,lovage,Undirected,4,4,1,Herbs
B04C004S01,tisanam_uel_sucum,tisana,barley grain,Undirected,4,4,1,Cereals
B04C004S01,tisanam_uel_sucum,sphondylus,hogweed,Undirected,4,4,1,Plants
B04C004S01,tisanam_uel_sucum,defritum,defritum,Undirected,4,4,1,Additive
B04C004S01,tisanam_uel_sucum,pulegium,pennyroyal,Undirected,4,4,1,Herbs
B04C004S02,tisanam_barricam,coriandrum,coriander,Undirected,4,4,2,Herbs
B04C004S02,tisanam_barricam,anethum,dill,Undirected,4,4,2,Herbs
B04C004S02,tisanam_barricam,origanum,oregano,Undirected,4,4,2,Herbs
B04C004S02,tisanam_barricam,foeniculum,fennel,Undirected,4,4,2,Herbs
B04C004S02,tisanam_barricam,silphium,silphium,Undirected,4,4,2,Spices
B04C004S02,tisanam_barricam,porrum,leeks,Undirected,4,4,2,Vegetables
B04C004S02,tisanam_barricam,liquamen,liquamen,Undirected,4,4,2,Additive
B04C004S02,tisanam_barricam,oleum,oil,Undirected,4,4,2,Plants
B04C004S02,tisanam_barricam,cicer,chickpea,Undirected,4,4,2,Legumes
B04C004S02,tisanam_barricam,beta,beet,Undirected,4,4,2,Vegetables
B04C004S02,tisanam_barricam,malva,mallows,Undirected,4,4,2,Vegetables
